file,paragraphIndex,ignored,ignoreReason,brokenPre,chars,words,sentences,avgSentence,inlineMath,blockMath,hasMath,commas,semicolons,lines,densityScore,recommendSplit,splitAfterSentence,snippet
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,107,false,,false,245,24,1,24,4,0,true,3,0,1,2,true,,"The range for the triangular numbers is $a=\left[\sqrt{2}^{\thinspace-1},0.5\right]$, in this range only the values for $\zeta\left(1\right)$ and $\zeta\left(2…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,108,true,no-math,false,214,2,1,2,0,0,false,0,0,1,0,false,,\begin{equation}\begin{split}\zeta\left(2\right)&\rightarrow a=\sqrt{2\times\frac{1}{6}}=0.57735026922\\\\&\rightarrow\left(\sqrt{2}^{\thinspace-1}>=a>=0.5\rig…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,109,true,followed-by-structural(figure),false,413,52,2,26,6,0,true,5,0,1,2,true,1,"The values for $\zeta\left(s>2\right)$ project to quadrant III of the projection plane $A_\square$, but not in its triangular plane $A_\Delta$ identity because…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,110,false,,false,263,16,2,8,4,0,true,2,0,1,1,false,,"Figure 4.7 depicts the shaded triangle $\zeta\left(\infty\right)_{+}$. By $\underset{s\rightarrow\infty}{lim}\,a=\sqrt{2A}>=\frac{\sqrt{2}}{\pi}$ the shaded ar…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,111,false,,false,444,14,2,7,3,0,true,0,0,1,0,false,,Completing the pattern analogues to $\zeta\left(2\right)\rightarrow a=\sqrt{2A}=\sqrt{2\times\left(\frac{\pi^{2}}{6}\right)}\rightarrow\sqrt{2\times\left(\frac…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,112,false,,false,476,49,3,16.3,4,0,true,2,0,1,1,false,,The associated radius for the sphere is $r_{x}=\frac{r_{q}}{\sqrt{p\Delta\left(\looparrowright\right)^{-1}}}=1.136630193$ and yields a surface area of $SA=4\pi…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,113,true,no-math,false,31,5,1,5,0,0,false,1,0,1,0,false,,"The algorithm produces for s=1,"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,114,false,,false,96,2,1,2,1,0,true,0,0,1,0,false,,$\zeta\left(1\right)=\frac{\pi^{2}}{4}\rightarrow SA=\frac{6}{9}\pi^{2}=4\times\frac{\pi^2}{6}$.
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,115,true,no-math,false,8,2,1,2,0,0,false,1,0,1,0,false,,"For s=2,"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,116,false,,false,85,2,1,2,1,0,true,0,0,1,0,false,,$\zeta\left(2\right)=\frac{\pi^{2}}{6}\rightarrow SA=\pi^{2}=4\times\frac{\pi^2}{4}$.
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,117,false,,false,237,35,1,35,3,0,true,1,0,1,1,false,,"This means that the initial configuration of $\zeta\left(1\right)$ is also the final configuration of $\zeta\left(2\right)$, this is sufficient to describe the…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,118,false,,false,223,18,2,9,2,0,true,0,0,1,0,false,,Likewise the result for $\zeta\left(\infty\right)\rightarrow SA=\frac{\pi^{2}}{6}\left(\pi^2\right)$ is a factor 4 to big. Therefore $SA=\frac{1}{4}\left(\pi^{…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,119,true,followed-by-structural(figure),false,360,36,2,18,3,0,true,1,0,1,0,false,,Plugging in this value produces a surface area $SA=\frac{1}{4}\times\frac{\left(\pi^{2}\left(\frac{\pi^{2}}{6}\right)\right)}{\pi^2}=\frac{\pi^{2}}{24}$. This …
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,120,false,,false,381,37,2,18.5,5,0,true,2,0,1,1,false,,"The hypotenuse of the triangular plane is off course the limit $\underset{n\rightarrow\infty}{lim}\,T_{n}$. The value $SA=\frac{\pi^{2}}{24}$ remaining after $…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,121,false,,false,243,23,1,23,3,0,true,4,0,1,1,false,,"Herein is the proof that $\underset{s\rightarrow\infty}{lim}\,\zeta\left(s\right)$ is fully contained within the limits of $\underset{n\rightarrow\infty}{lim}\…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,122,false,,false,156,16,1,16,2,0,true,2,0,1,0,false,,"The Spatial ratio $S_{ratio}=\frac{1}{4}$, see equation 2.17 spatial ratio, only holds for the infinite sum/product $\zeta\left(2\right)=\frac{\pi^{2}}{6}$."
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,123,false,,false,168,13,1,13,2,0,true,0,0,1,0,false,,The value $\zeta\left(1\right)=\sum_{n}n^{-1}=\frac{\pi^{2}}{4}$ completes the pattern for $\zeta\left(s\right)\forall s\in\mathbb{N}$ and seems sufficiently j…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,124,false,,false,151,22,2,11,3,0,true,0,0,1,0,false,,Crucial is that only $\zeta\left(2\right)$ maps to a discrete solution in $T_n$. Also does $\zeta\left(1\right)$ but this is by completing the pattern.
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,125,false,,false,309,38,2,19,4,0,true,1,0,1,1,false,,What is special about $\zeta\left(2\right)=\frac{\pi^2}{6}$ operating on a unit surface area $\pi^{2}$ is the ratio $\left(\frac{1}{8}+\frac{1}{24}=\frac{1}{6}…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,126,false,,false,347,45,2,22.5,4,0,true,0,0,1,1,false,,The transition $\pi^{2}\rightarrow\frac{\pi^{2}}{8}$ can be interpreted as a function of volume but $\zeta\left(2\right)$ is expressed as a function of (surfac…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,127,false,,false,307,48,2,24,1,0,true,3,0,1,0,false,,"The projection plane exposes a point of equilibrium between volume and surface area, $\zeta\left(2\right)$, at which Surface Area and Volume can be recognized …"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,128,true,"followed-by-structural(pre), no-math",false,57,11,1,11,0,0,false,0,0,1,0,false,,A break down for the formulas of surface area and volume.
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,129,false,,false,287,32,1,32,14,0,true,0,0,40,3,true,,Table 4.3 — Base of Planck constant \(SA\) \(V\) \(4\pi r^2\) \(\tfrac{4}{3}\pi r^2\) / \(\pi\) \(4r^2\) \(\tfrac{4}{3}r^3\) / 4 \(r^2\) \(\tfrac{1}{3}r^3\) / …
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,130,false,,false,380,37,3,12.3,5,0,true,2,0,1,1,false,,"For every unit surface area $SA=1$, there is $V=\frac{1}{9}$ unit of volume. The ratio is defined as $T_{h}\overset{def}{=}1+\frac{1}{9}=0.9^{-1}=1.111111\dots…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,131,true,no-math,false,60,9,1,9,0,0,false,1,0,1,0,false,,"A recursive regression of the triangular plane, quadrant III"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,132,true,caption/table-like,false,163,20,1,20,1,0,true,2,0,1,0,false,,"Figure 4.9 depicts a recursive regression of the triangular plane, quadrant III, as found in the configuration for $\zeta(1)\rightarrow SA\propto\frac{6}{9}\pi…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,133,false,,false,121,20,1,20,1,0,true,0,0,1,0,false,,The fractal iteration in the lower left cell of quadrant III occupies $\frac{1}{6}$ of the affected area of quadrant III.
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,134,false,,false,371,38,1,38,4,0,true,6,0,1,3,true,,"If we assume the recursive product $\prod_{n}\zeta\left(2\right)^{n}=\left\{1,\frac{1}{6},\frac{1}{36},\frac{1}{216},\frac{1}{1296},\dots\right\}$ then for eac…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,135,false,,false,284,33,3,11,3,0,true,3,0,1,0,false,,"At the same time we find that a relation exist between $\zeta\left(s\right)\forall s\left\{1,2,\infty\right\}$. There is an equivalence between the calculated …"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,136,true,no-math,false,1356,35,1,35,0,0,false,0,0,17,3,true,,\begin{equation} \begin{split} &\text{See table 4.2 projection plane range for all s}\\ &\overset{\zeta\left(1\right)}{\left\{\frac{\pi^2}{4}\times\frac{8}{3}=…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,137,true,followed-by-structural(pre),false,256,36,2,18,2,0,true,0,0,1,0,false,,This results in a regression pattern where the values appear to project in a region $\frac{A_\Delta}{9}$ of the universe measuring $\frac{9}{9}=1\frac{1}{8}$. …
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,138,false,,false,1032,62,1,62,38,0,true,0,4,70,5,true,,Table 4.4 — Zeta SA–Volume equilibrium \(s\) \(\tfrac{1}{4} \propto A_{\Box}\) \(\tfrac{6}{9} \propto A_{\triangle}\) ratio \(\propto \zeta(2)\) \(\#\Box\;cell…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,139,false,,false,408,55,2,27.5,5,0,true,2,0,1,1,false,,"The function $\zeta\left(2\right)=\frac{\pi^{2}}{6}$ represents the scale invariant ratio of affected surface area and/or volume, where volume is defined by $V…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,140,false,,false,189,28,1,28,1,0,true,0,0,1,0,false,,What must be true is that each iterative step results in a scale invariant projection of the universe that is expressed by $\zeta\left(2\right)=\frac{\pi^2}{6}…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,141,false,,false,208,30,1,30,3,0,true,3,0,1,2,true,,"If $\pi^2=1$ then we find that volume and surface area are interchangeable, see table 4.3 the base of Planck's constant, $T_{h}=0.9^{-1}=1+\frac{1}{9}$ and tab…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,142,true,no-math,false,369,6,1,6,0,0,false,0,0,1,0,false,,\begin{equation}\begin{split}V&=\left(\sqrt{\frac{\pi^2}{4\pi}}\right)^3\times\frac{4}{3}\pi\approx 2.915569721\\\\\rightarrow V&=\left(\sqrt{\frac{1}{4}}\righ…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,143,false,,false,294,25,1,25,1,0,true,2,0,1,0,false,,"This is a fractal, $A_{\square}\thinspace is\thinspace to\thinspace\zeta\left(2\right)\thinspace as\thinspace\zeta\left(2\right)\thinspace is\thinspace to\thin…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,144,true,no-math,false,28,5,1,5,0,0,false,0,0,1,0,false,,Surface area is expressed as
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,145,true,no-math,false,255,3,1,3,0,0,false,5,0,1,1,false,,"\begin{equation}\begin{split}\zeta\left(2\right)^{n}&\rightarrow SA=\frac{A_{\square}}{6^{n}}=\left(\frac{1}{6}\right)^{n}\\\\&=\left\{ 1,\frac{1}{6},\frac{1}{…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,146,true,no-math,false,13,3,1,3,0,0,false,0,0,1,0,false,,and volume as
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,147,true,no-math,false,274,3,1,3,0,0,false,4,0,1,1,false,,\begin{equation}\begin{split}\zeta\left(2\right)^{n}&\rightarrow V=\frac{1}{4}\left(\frac{A_{\square}}{T_{h}}\right)=\frac{A_{\square}}{6^{n+1}}\\\\&=\left\{ \…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,148,true,"followed-by-structural(figure), no-math",false,151,25,1,25,0,0,false,0,0,1,0,false,,Here the scale invariance is preserved where each regressive step is proportionally equal to the former and the overlap is 1/9 of the completed square.
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,149,false,,false,216,27,1,27,2,0,true,0,0,1,0,false,,The pattern is self-similar in regression (fig. projection plane regression) where each iteration is the application of $\zeta\left(2\right)^{n+1}$ on the area…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,150,false,,false,314,50,2,25,1,0,true,1,0,1,0,false,,"In figure 4.10 the same regression is depicted, only this time the scale invariance is preserved where each regressive step is proportionally equal to the form…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,151,false,,false,307,42,1,42,4,0,true,2,0,1,2,true,,"The base of Planck's constant $h=6.62607015\times10^{-34}J.s.$, (table 4.3 the base of plancks constant) $T_{h}=0.9^{-1}=1+\frac{1}{9}$ is the ratio between th…"
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,152,false,,false,259,34,1,34,3,0,true,2,0,1,1,false,,In fig. projection plane regression we observe that with each successive iteration the projection plane $A_{\square}$ repeats with $\frac{\pi^{2}}{9}\rightarro…
zeta-zero-cafe/notebook/Chapter 4 The triangular numbers.html,153,true,no-math,false,426,8,1,8,0,0,false,5,0,1,1,false,,\begin{equation}\begin{split}A_{\square n}=1\rightarrow A_{\square n+1}&=\frac{4}{9}=\frac{1}{10}\left(4T_{h}\right)=0.444\dots\\\\\Delta\underset{n\rightarrow…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,1,false,,false,401,44,2,22,7,0,true,4,0,1,1,false,,"A hexagonal chord has the same dimensions as the radius for the circle it inscribes, $a=cos\left(\frac{\pi}{3}\right)=\frac{1}{2},$$b=\sin\left(\frac{\pi}{3}\r…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,2,true,"followed-by-structural(figure), no-math",false,182,2,1,2,0,0,false,4,0,1,1,false,,"\begin{equation}r_{q}=\forall n\,\sqrt{\frac{n}{n+1}}\rightarrow\left\{\sqrt{\frac{1}{2}},\sqrt{\frac{2}{3}},\sqrt{\frac{3}{4}},\dots\right\}\label{eq:05:01}\t…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,3,true,"caption/table-like, no-math",false,27,5,1,5,0,0,false,0,0,1,0,false,,Figure 5.1 shows two chords
zeta-zero-cafe/notebook/Chapter 5 Chords.html,4,false,,false,109,18,1,18,1,0,true,0,0,1,0,false,,Chord $c_{vesica}$ is a hexagonal chord and related to the triangular projection by the proportion of side b.
zeta-zero-cafe/notebook/Chapter 5 Chords.html,5,false,,false,126,13,1,13,1,0,true,0,0,1,0,false,,In table 4.1: Discrete triangular - Continues projection plane we find $n=3\rightarrow r_{q}=\left|\sqrt{\frac{3}{4}}\right|$.
zeta-zero-cafe/notebook/Chapter 5 Chords.html,6,false,,false,130,16,1,16,3,0,true,2,0,2,0,false,,"However, because here we find $a\ne\frac{1}{2}\rightarrow a=0.5773502692$, the tuple for $n=3$ does not represent $\triangle ABC$."
zeta-zero-cafe/notebook/Chapter 5 Chords.html,7,false,,false,117,7,1,7,2,0,true,0,0,1,0,false,,Calculating $\overline{BC}$ with this value produces $\sqrt{\left(a\right)^{2}+\left(r_{q}\right)^{2}}=1.040833\ne1$.
zeta-zero-cafe/notebook/Chapter 5 Chords.html,8,false,,false,229,21,1,21,3,0,true,2,0,1,0,false,,Side b is interesting because the absolute value $r_{q=}\left|\sqrt{\frac{3}{4}}\right|$ conforms to the scale invariant value $b=sin\left(\frac{\pi}{3}\right)…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,9,false,,false,210,30,2,15,5,0,true,5,0,1,2,true,1,"$\triangle ABD$, with chord $c_{\hbar}$, has side b extended to $b=1$. This triangle matches the last tuple in the table, but $\triangle ABD$ does not conform …"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,10,false,,false,166,17,1,17,2,0,true,1,0,1,0,false,,"See table 4.1: Discrete triangular - Continues projection plane, where we find $n=\infty\rightarrow r_{q}=1$ and $a=0.5\rightarrow cos\left(\frac{\pi}{3}\right…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,11,true,followed-by-structural(figure),false,165,22,2,11,1,0,true,0,0,1,0,false,,In the following we will abuse the Pythagorean theorem to suite our needs. The experimentally deduced value of Planck’s constant is $h=6.62607015\times10^{-34}…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,12,false,,false,379,30,1,30,9,0,true,1,0,1,2,true,,"Observe that if we counter intuitively apply the Pythagoras theorem by assuming $\overline{BC}$ as if $\overline{AC}$, then any $\angle ABC=\frac{\pi}{3}=60^{\…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,13,false,,false,436,51,3,17,1,0,true,0,0,1,0,false,,We find Planck’s constant by: $h=\frac{\sqrt{c_{\hbar}}\times2\pi}{\sqrt{\looparrowright}}\approx6.626091764...\rightarrow\Delta h\sim2.1728\times10^{-5}$. Thi…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,14,true,no-math,false,437,18,1,18,0,0,false,3,0,9,1,false,,\begin{equation} \begin{split} \overline{BC}^2+\overline{AB}^2&=1\frac{1}{4} \rightarrow c_{\hbar}= \sqrt {\left({BC} \right)^2+\left({AB}\right)^2}\\ n=4\righ…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,15,false,,false,249,29,2,14.5,4,0,true,4,0,1,1,false,,"In figure 5.2, this principle “Unity chord” is shown as a function of area for $T_{n}\,$ where $n\in\left\{3,\infty\right\}$. The extended part of side b, $\ov…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,16,false,,false,146,6,1,6,5,0,true,0,0,1,1,false,,Before the extension the area $A_{\overline{AC}}=$$\overline{AC}^{2}=$$\sqrt{\frac{3}{4}}^{2}=$$\sin\left(\frac{\pi}{3}\right)^{2}$$=\frac{3}{4}$.
zeta-zero-cafe/notebook/Chapter 5 Chords.html,17,false,,false,207,20,2,10,6,0,true,0,0,1,1,false,,Then after extension $A_{\overline{AD}}=$$\overline{AD}^{2}=$$1^{2}=$$\frac{4}{4}$. The square area in figure 5.2 defined by $A_{\overline{AD}}=\frac{4}{5}$ of…
zeta-zero-cafe/notebook/Chapter 5 Chords.html,18,false,,false,165,17,1,17,5,0,true,2,0,1,1,false,,"Extending side b from $\overline{AC}=$$\sqrt{\frac{3}{4}}\rightarrow$$ \overline{AD}=1$ has the net effect $Area\, \frac{3}{4}:1$, a growth factor of $1\frac{1…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,19,false,,false,194,20,1,20,3,0,true,2,0,1,0,false,,"That same extension for side c from $\overline{BC}=1\rightarrow \overline{BD}=\sqrt{1^2+\left(\frac{1}{2}\right)^2}$ has the net effect $Area\, \frac{3}{4}:1$,…"
zeta-zero-cafe/notebook/Chapter 5 Chords.html,20,false,,false,233,32,1,32,1,0,true,1,0,1,1,false,,The unity chords are defined by the hypotenuses in a specific range and the associated right angled triangles are *all assumed to represent a distorted represe…
